bookID,title,authors,rating,language_code,  num_pages,ratings_count,text_reviews_count,,,,
29806,The Pilgrim's Regress,C.S. Lewis/Michael Hague,3.88,eng,219,6276,362,,,,
29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,4.26,eng,336,2065,136,,,,
29819,The Landing of the Pilgrims,James Daugherty,3.41,eng,160,611,69,,,,
29820,Little Pilgrim's Progress,Helen L. Taylor/John Bunyan,4.26,eng,256,212,20,,,,
29823,From Nomads to Pilgrims: Stories from Practicing Congregations,Diana Butler Bass,4,eng,179,13,0,,,,
29838,The New York Times Guide to Essential Knowledge,John D. Leonard/The New York Times,4.1,en-US,1104,157,10,,,,
29841,New York 2000: Architecture and Urbanism Between the Bicentennial and the Millennium,Robert A.M. Stern/David Fishman/Jacob Tilove,4.44,eng,1520,16,0,,,,
29842,Forgotten New York: Views of a Lost Metropolis,Kevin   Walsh,4.16,eng,384,200,20,,,,
29845,The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History,Eric Homberger/Alice Hudson,4.06,eng,192,308,22,,,,
29868,La toile de Charlotte,E.B. White/Garth Williams/Catherine Chaine,4.17,fre,192,13,0,,,,
29873,This Is New York,Miroslav Sasek,4.29,en-GB,64,385,38,,,,
29879,They Dare to Speak Out: People and Institutions Confront Israel's Lobby,Paul Findley,4.07,eng,416,106,5,,,,
29881,Famous Last Words,Timothy Findley,3.99,eng,416,1400,57,,,,
29898,The Wars,Timothy Findley,3.88,eng,218,6467,245,,,,
29900,Into the Void (Spelljammer: The Cloakmaster Cycle  #2),Nigel Findley,3.54,en-US,311,257,12,,,,
29905,Essential Dialogues of Plato,Plato/Benjamin Jowett/Pedro De Blas,4.05,eng,624,4853,14,,,,
29906,The Collected Dialogues,Plato/Edith Hamilton/Huntington Cairns,4.23,eng,1776,704,31,,,,
29907,Republic,Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger,3.94,eng,496,392,33,,,,
29908,The Republic,Plato/Tom Griffith,3.94,eng,240,7,1,,,,
29914,Inner Circle (Carol Ashton Mysteries  #8),Claire McNab,3.74,eng,196,72,1,,,,
29917,The Rising Tide (World War II: 1939-1945  #1),Jeff Shaara,4.11,eng,576,5709,390,,,,
29919,Jeff Shaara's Civil War Battlefields: Discovering America's Hallowed Ground,Jeff Shaara,4.11,eng,288,584,59,,,,
29920,Rise to Rebellion,Jeff Shaara,4.18,eng,492,5745,383,,,,
29922,Gone for Soldiers: A Novel of the Mexican War,Jeff Shaara,4.14,eng,424,191,18,,,,
29923,The Last Full Measure (The Civil War Trilogy  #3),Jeff Shaara,4.24,eng,640,13438,314,,,,
29927,A Farewell to Arms?: Beyond the Good Friday Agreement,Adrian Guelke/Michael Cox/Fiona Stephen,4.33,eng,624,0,0,,,,
29932,When Smoke Ran Like Water: Tales Of Environmental Deception And The Battle Against Pollution,Devra Davis/Mitchell Gaynor,4.02,en-US,352,249,29,,,,
29934,What Work Is,Philip Levine,4.27,eng,77,2102,90,,,,
29936,The Simple Truth,Philip Levine/Harry Ford,4.21,eng,69,656,52,,,,
29941,Fiskadoro,Denis Johnson,3.54,en-US,221,1513,116,,,,
29946,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.15,eng,144,50816,1906,,,,
29947,There's No Such Place As Far Away,Richard Bach/H. Lee Shapiro/دل آرا قهرمان,3.93,eng,48,2737,83,,,,
29949,Running from Safety: An Adventure of the Spirit,Richard Bach,3.79,eng,368,1775,54,,,,
29953,A Gift Of Wings,Richard Bach,3.79,eng,299,1664,44,,,,
29960,Winter of Magic's Return,Pamela F. Service,4.25,eng,194,235,18,,,,
29964,A Modern Utopia,H.G. Wells/Gregory Claeys/Francis Wheen,3.45,eng,320,596,53,,,,
29965,The War of the Worlds,H.G. Wells/Leon Stover,3.82,eng,321,16,1,,,,
29966,The Shape of Things to Come,H.G. Wells/John Clute,3.61,eng,530,931,43,,,,
29967,Floor Games (Sandplay Classics),H.G. Wells/Barbara A. Turner,3.4,eng,110,46,3,,,,
29971,Seven Novels,H.G. Wells,4.14,eng,828,4,3,,,,
29976,Three Prophetic Science Fiction Novels,H.G. Wells/E.F. Bleiler,3.86,eng,335,1,0,,,,
29979,Science Fiction Treasury: Six Complete Novels (complete & unabridged),H.G. Wells/George Gesner,3.94,eng,688,17,1,,,,
29981,The Island of Doctor Moreau,H.G. Wells,3.73,eng,153,71933,2443,,,,
29990,Notebooks of the Mind: Explorations of Thinking  Revised Edition,Vera John-Steiner,3.83,eng,288,17,1,,,,
29993,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,4.01,en-US,624,222,26,,,,
29998,Crime Stories and Other Writings,Dashiell Hammett/Steven Marcus,4.39,eng,934,490,30,,,,
29999,The Maltese Falcon,Dashiell Hammett,3.91,eng,213,69254,2997,,,,
30001,Lost Stories,Dashiell Hammett/Vince Emery/Joe Gores,3.98,eng,342,201,37,,,,
30002,The Dain Curse,Dashiell Hammett,3.83,eng,256,5558,268,,,,
30003,The Big Knockover: Selected Stories and Short Novels,Dashiell Hammett/Lillian Hellman/Jeff Stone,4.18,eng,480,2916,83,,,,
30005,Red Harvest,Dashiell Hammett,3.97,eng,224,17966,870,,,,
30010,The Complete Stories  Vol 1,Isaac Asimov,4.36,eng,624,5362,115,,,,
30026,Xénocide (Ender's Saga  #3),Orson Scott Card,3.79,fre,573,73,3,,,,
30028,Edgar A. Poe: Mournful and Never-ending Remembrance,Kenneth Silverman,4.01,en-US,592,295,34,,,,
30029,Tales of Mystery and Madness,Edgar Allan Poe/Gris Grimly,4.34,eng,135,2226,139,,,,
30036,Elric of Melniboné (The Elric Saga  #1),Michael Moorcock,3.89,eng,181,20559,682,,,,
30039,The Prize (deWarenne Dynasty  #4),Brenda Joyce,3.98,eng,575,1604,66,,,,
30041,Elric of Melnibone: Bright Shadows,Charles  Green/Richard Ford/Pascal Quidault,4,eng,98,8,0,,,,
30043,A River Runs Through it and Other Stories,Norman Maclean/Annie Proulx,4.18,eng,217,18634,1147,,,,
30044,Young Men and Fire,Norman Maclean,4.08,eng,301,4346,386,,,,
30050,When the Rivers Run Dry: Water - The Defining Crisis of the Twenty-first Century,Fred Pearce,3.94,eng,336,672,82,,,,
30051,The River Runs Black: The Environmental Challenge to China's Future,Elizabeth C. Economy,3.8,eng,337,135,15,,,,
30053,Only the River Runs Free (The Galway Chronicles  #1),Bodie Thoene/Brock Thoene,4.09,eng,271,1387,104,,,,
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,en-GB,294,495,42,,,,
30065,The Walking Dead  Vol. 5: The Best Defense,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.29,eng,136,21435,841,,,,
30066,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,Gayden Metcalfe,3.86,en-US,243,1741,272,,,,
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,3.93,eng,347,7227,301,,,,
30068,The Book of the Dead (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child,4.13,eng,454,27050,947,,,,
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,eng,136,25796,1020,,,,
30071,The Walking Dead  Book One (The Walking Dead #1-12),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.35,eng,304,34751,1346,,,,
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,eng,252,9490,1576,,,,
30080,Beckett Football Card Price Guide,Dan Hitt/James Beckett III,0,eng,830,0,0,,,,
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,eng,298,62,14,,,,
30091,Masculinity and Male Codes of Honor in Modern France,Robert A. Nye,4.36,en-US,316,14,0,,,,
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye,3.87,en-GB,323,65,8,,,,
30093,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),Michael Moorcock,3.88,en-US,432,283,8,,,,
30094,Michael Moorcock's Multiverse,Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway,3.94,eng,288,170,10,,,,
30095,Gloriana,Michael Moorcock,3.65,eng,496,1742,64,,,,
30097,The Eternal Champion (Eternal Champion  #1),Michael Moorcock,3.95,eng,484,2524,40,,,,
30104,The Spell,Alan Hollinghurst,3.54,eng,272,1559,103,,,,
30106,The Swimming-Pool Library,Alan Hollinghurst,3.77,eng,352,7115,322,,,,
30107,The Ivory Tower,Henry James/Alan Hollinghurst/Ezra Pound,3.29,eng,296,57,7,,,,
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,eng,224,3095,362,,,,
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,4.3,eng,192,3587,179,,,,
30118,A Light in the Attic,Shel Silverstein,4.34,eng,176,349247,2567,,,,
30122,The Missing Piece (The Missing Piece  #1),Shel Silverstein,4.28,eng,112,24366,746,,,,
30125,The Missing Piece Meets the Big O,Shel Silverstein,4.34,eng,104,10503,505,,,,
30128,Lafcadio  the Lion Who Shot Back,Shel Silverstein,4.15,eng,112,5308,307,,,,
30129,A Light in the Attic (Book & CD),Shel Silverstein,4.34,en-US,176,597,21,,,,
30134,Runny Babbit Book and Abridged CD,Shel Silverstein/Dennis Locorriere,4.12,en-US,96,44,6,,,,
30143,L'albero,Shel Silverstein/Daniela Gamba,4.37,ita,62,36,7,,,,
30160,The Beginning: The Cove / The Maze (FBI Thriller #1-2),Catherine Coulter,4.2,eng,544,756,34,,,,
30162,Jade Star (Star  #4),Catherine Coulter,3.83,en-US,400,896,19,,,,
30164,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,eng,420,7456,376,,,,
30165,The Valentine Legacy (Legacy #3),Catherine Coulter,3.88,eng,406,2133,42,,,,
30174,Undead and Unwed (Undead  #1),MaryJanice Davidson,3.82,eng,392,89,18,,,,
30176,Undead and Unappreciated (Undead  #3),MaryJanice Davidson,3.88,eng,279,67,5,,,,
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,eng,306,399152,12748,,,,
30186,Divine By Choice (Partholon  #2),P.C. Cast,4.1,eng,377,6435,209,,,,
30187,Divine By Mistake (Partholon  #1),P.C. Cast,4.09,eng,701,8633,452,,,,
30189,Cast in Courtlight (Chronicles of Elantra  #2),Michelle Sagara,4.11,eng,488,8990,294,,,,
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,eng,355,5594,213,,,,
30191,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,eng,507,3344,107,,,,
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,eng,345,5499,248,,,,
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,eng,360,7579,446,,,,
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,eng,368,7847,439,,,,
30199,Mysteria (Mysteria  #1),MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter,3.73,eng,340,3046,96,,,,
30200,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,eng,551,3971,141,,,,
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello/Marcelo Frusín,3.32,eng,128,516,52,,,,
30214,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure,Maria Coffey/Thomas Hornbein,3.88,eng,256,386,49,,,,
30215,Cast a Yellow Shadow (Mac McCorkle  #2),Ross Thomas,3.95,eng,272,206,17,,,,
30220,Like a Velvet Glove Cast in Iron,Daniel Clowes,4.06,eng,200,6409,280,,,,
30223,Goddess of Love (Goddess Summoning  #5),P.C. Cast,4.06,eng,292,4475,196,,,,
30224,Mistral's Kiss (Merry Gentry  #5),Laurell K. Hamilton,4.04,en-US,212,27026,421,,,,
30225,The Harlequin (Anita Blake  Vampire Hunter #15),Laurell K. Hamilton,3.92,en-US,422,37989,785,,,,
30226,A Stroke of Midnight (Merry Gentry  #4),Laurell K. Hamilton,4.07,en-US,385,28551,442,,,,
30227,Danse Macabre (Anita Blake  Vampire Hunter  #14),Laurell K. Hamilton,3.82,en-US,483,798,52,,,,
30228,Micah (Anita Blake  Vampire Hunter  #13),Laurell K. Hamilton,3.63,en-US,245,39849,868,,,,
30229,Death of a Darklord (Ravenloft #13),Laurell K. Hamilton,3.43,eng,306,2679,113,,,,
30230,Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),Laurell K. Hamilton,4.54,eng,1256,3320,36,,,,
30231,Little Butterfly  Volume 02,Hinako Takanaga,4.18,eng,170,760,8,,,,
30232,Little Butterfly  Volume 03,Hinako Takanaga,4.21,eng,184,609,6,,,,
30233,Little Butterfly  Volume 01,Hinako Takanaga,4.07,eng,184,1540,31,,,,
30236,The Little Butterfly,Sherry Shahan,4.03,eng,24,17,6,,,,
30240,A Caress of Twilight (Merry Gentry  #2),Laurell K. Hamilton,4.06,en-US,348,32029,596,,,,
30241,Bloody Bones (Anita Blake  Vampire Hunter #5),Laurell K. Hamilton,4.11,eng,336,60937,959,,,,
30242,Burnt Offerings (Anita Blake  Vampire Hunter  #7),Laurell K. Hamilton,4.08,en-US,392,58849,832,,,,
30243,Seduced by Moonlight (Merry Gentry  #3),Laurell K. Hamilton,4.06,eng,409,28152,404,,,,
30244,The Killing Dance (Anita Blake  Vampire Hunter  #6),Laurell K. Hamilton,4.13,en-US,368,59524,946,,,,
30245,Cerulean Sins (Anita Blake  Vampire Hunter  #11),Laurell K. Hamilton,3.85,en-US,529,43475,731,,,,
30246,Blue Moon (Anita Blake  Vampire Hunter  #8),Laurell K. Hamilton,4.05,en-US,418,55670,835,,,,
30247,A Stolen Season (Alex McKnight  #7),Steve Hamilton,3.96,eng,304,1889,137,,,,
30248,Narcissus in Chains (Anita Blake  Vampire Hunter  #10),Laurell K. Hamilton,3.9,eng,644,49695,998,,,,
30249,Sensual Phrase  Vol. 15,Mayu Shinjō,4.23,en-US,175,488,7,,,,
30250,Sensual Phrase  Vol. 17,Mayu Shinjō,4.24,en-US,208,489,4,,,,
30253,Sensual Phrase  Vol. 3,Mayu Shinjō,4.14,en-US,192,744,11,,,,
30258,Harrison's Principles of Internal Medicine,Dennis L. Kasper/Dan L. Longo/Stephen L. Hauser/Anthony S. Fauci/Eugene Braunwald,4.35,eng,2751,23,4,,,,
30259,For a Few Demons More (The Hollows  #5),Kim Harrison,4.33,eng,456,48049,1104,,,,
30260,A Fistful of Charms (The Hollows  #4),Kim Harrison,4.29,eng,510,47773,1109,,,,
30262,The Good  the Bad  and the Undead (The Hollows  #2),Kim Harrison,4.26,eng,453,54083,1602,,,,
30263,Every Which Way But Dead (The Hollows  #3),Kim Harrison,4.29,eng,501,60083,1213,,,,
30264,Dead Witch Walking (The Hollows  #1),Kim Harrison,4.04,en-US,416,99076,4091,,,,
30268,Dates from Hell,Kim Harrison/Lynsay Sands/Kelley Armstrong/Lori Handeland,3.78,eng,416,10630,309,,,,
30270,Pacto Con un Demonio,Kim Harrison,4.39,spa,512,0,0,,,,
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,eng,722,41737,831,,,,
30272,Schattenkuss (Meredith Gentry  #1),Laurell K. Hamilton,4.01,ger,573,22,0,,,,
30273,The Lunatic Cafe (Anita Blake  Vampire Hunter #4),Laurell K. Hamilton,4.12,eng,352,64036,962,,,,
30274,Circus of the Damned (Anita Blake  Vampire Hunter  #3),Laurell K. Hamilton,4.17,eng,320,78062,1121,,,,
30279,Bite (Anita Blake  Vampire Hunter  #8.5; Sookie Stackhouse  #5.1; Undead  #2.5; Mageverse  #1.5),Laurell K. Hamilton/Charlaine Harris/MaryJanice Davidson/Angela Knight/Vickie Taylor,3.77,eng,297,15072,424,,,,
30280,Out of this World,J.D. Robb/Laurell K. Hamilton/Susan Krinard/Maggie Shayne,4.07,eng,357,6006,111,,,,
30281,Guilty Pleasures (Anita Blake  Vampire Hunter  #1),Laurell K. Hamilton,4.02,eng,355,115364,4037,,,,
30282,Cravings (Undead #1.5; Moon #3.5),Laurell K. Hamilton/MaryJanice Davidson/Eileen Wilks/Rebecca York,3.82,eng,358,7965,188,,,,
30284,Nachtschwärmer (Meredith Gentry  #2),Laurell K. Hamilton,4.06,ger,586,13,0,,,,
30288,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1,Laurell K. Hamilton/Stacie Ritchie/Jessica Ruffner/Brett Booth,4.17,eng,168,7302,250,,,,
30289,The Republic,Plato/Desmond Lee/Maria Helena da Rocha Pereira/Benjamin Jowett,3.94,eng,416,136467,2013,,,,
30290,The Republic of Plato,Plato/Allan Bloom,3.94,eng,487,1699,125,,,,
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Plato/G.M.A. Grube/John M. Cooper,4.13,eng,156,15657,227,,,,
30293,Plato  Not Prozac!: Applying Eternal Wisdom to Everyday Problems,Lou Marinoff,3.41,eng,320,870,67,,,,
30294,Republic,Plato/C.D.C. Reeve,3.94,eng,358,500,41,,,,
30296,Plato's Symposium,Plato/Seth Benardete/Allan Bloom,4.04,eng,199,519,32,,,,
30298,The Symposium,Plato/Christopher Gill,4.04,eng,90,174,10,,,,
30300,The Last Days of Socrates,Plato/Hugh Tredennick/Harold Tarrant,4.08,eng,256,1686,111,,,,
30314,Embracing Love  Vol. 4,Youka Nitta,4.34,eng,208,594,9,,,,
30316,Embracing Love  Vol. 5,Youka Nitta,4.36,eng,216,401,9,,,,
30317,Embracing the Love of God: The Path and Promise of Christian Life,James Brian Smith/Richard J. Foster,4.26,eng,192,63,8,,,,
30318,Embracing Love  Vol. 6,Youka Nitta,4.33,eng,216,315,7,,,,
30323,Jane Eyre,Charlotte Brontë/Margaret Smith/Sally Shuttleworth,4.12,eng,452,684,50,,,,
30331,In the Forests of the Night,Amelia Atwater-Rhodes,3.87,eng,147,13452,508,,,,
30334,Hawksong (The Kiesha'ra  #1),Amelia Atwater-Rhodes,4.15,eng,243,19722,829,,,,
30335,Demon in My View,Amelia Atwater-Rhodes,4.04,eng,192,10944,390,,,,
30336,Shattered Mirror,Amelia Atwater-Rhodes,4.03,eng,240,9408,254,,,,
30337,Midnight Predator,Amelia Atwater-Rhodes,4.02,eng,256,8039,177,,,,
30340,The Pound Era,Hugh Kenner,4.37,eng,624,614,29,,,,
30343,Ricochet,Sandra Brown,3.97,eng,400,15225,544,,,,
30347,The Alibi,Sandra Brown,4.04,eng,564,20164,523,,,,
30348,A Whole New Light,Sandra Brown,3.55,eng,227,2955,203,,,,
30349,Where There's Smoke,Sandra Brown,3.97,eng,512,5861,230,,,,
30351,22 Indigo Place,Sandra Brown,3.63,eng,200,2537,79,,,,
30352,Led Astray (Hellraisers  #1),Erin St. Claire/Sandra Brown,3.76,eng,240,2647,143,,,,
30353,Tidings of Great Joy,Sandra Brown,3.62,eng,231,1707,74,,,,
30354,A Secret Splendor,Erin St. Claire/Sandra Brown,3.66,eng,280,1328,32,,,,
30355,Love Beyond Reason,Rachel Ryan/Sandra Brown,3.64,eng,272,1822,90,,,,
30357,Words of Silk,Erin St. Claire/Sandra Brown,3.56,eng,224,2677,136,,,,
30358,Two Alone,Erin St. Claire/Sandra Brown,3.7,eng,282,2155,142,,,,
30361,Not Even for Love,Erin St. Claire/Sandra Brown,3.49,eng,208,1705,95,,,,
30362,Charade,Sandra Brown,3.94,en-US,496,6044,250,,,,
30363,Exclusive,Sandra Brown,3.97,eng,496,5852,342,,,,
30364,Send No Flowers (Bed & Breakfast #2),Sandra Brown,3.56,eng,225,2592,80,,,,
30365,The Thrill of Victory,Erin St. Claire/Sandra Brown,3.62,eng,240,1097,56,,,,
30366,Heaven's Price,Sandra Brown,3.54,eng,240,1828,58,,,,
30367,Riley in the Morning,Sandra Brown,3.44,eng,224,2268,49,,,,
30368,The Rana Look,Sandra Brown,3.51,eng,256,2437,96,,,,
30370,Texas! Sage (Texas! Tyler Family Saga  #3),Sandra Brown,4.02,eng,352,6114,195,,,,
30371,Temperatures Rising,Sandra Brown,3.45,eng,214,2059,80,,,,
30373,A Kiss Remembered,Erin St. Claire/Sandra Brown,3.47,eng,224,3667,164,,,,
30376,Adam's Fall (Mason Sisters  #2),Sandra Brown,3.74,eng,208,3065,94,,,,
30379,Seduction by Design,Erin St. Claire/Sandra Brown,3.56,eng,224,2882,116,,,,
30380,Prime Time,Rachel Ryan/Sandra Brown,3.58,eng,256,2005,60,,,,
30382,Tiger Prince,Erin St. Claire/Sandra Brown,3.78,eng,304,2275,75,,,,
30383,Best Kept Secrets,Sandra Brown,3.77,eng,480,5805,298,,,,
30384,Tomorrow's Promise,Sandra Brown,3.71,eng,304,1764,69,,,,
30385,Sweet Anger,Erin St. Claire/Sandra Brown,3.59,eng,320,2288,86,,,,
30386,Demon Rumm,Sandra Brown,3.35,eng,230,3122,144,,,,
30387,Breakfast in Bed (Bed & Breakfast #1),Sandra Brown,3.54,eng,240,53,6,,,,
30390,Above and Beyond,Erin St. Claire/Sandra Brown,3.73,eng,240,2149,87,,,,
30391,Fanta C (Mason Sisters  #1),Sandra Brown,3.62,eng,256,2317,63,,,,
30392,Relentless Desire,Sandra Brown,3.63,eng,183,22,4,,,,
30394,Sunny Chandler's Return,Sandra Brown,3.59,eng,256,2973,138,,,,
30397,Sandra Brown: Three Complete Novels (Best Kept Secrets  Mirror Image  and Slow Heat in Heaven),Sandra Brown,4.21,eng,784,343,5,,,,
30398,The Devil's Own (Hellraiser #2),Erin St. Claire/Sandra Brown,3.78,en-US,240,65,9,,,,
30399,The Switch,Sandra Brown,3.92,eng,576,9295,478,,,,
30403,Play Dirty,Sandra Brown,3.92,eng,404,9552,627,,,,
30410,A Secret Splendor,Erin St. Claire/Sandra Brown,3.66,eng,297,18,2,,,,
30411,Texas! Trilogy,Sandra Brown,4.29,eng,600,949,39,,,,
30413,Betrogen,Sandra Brown,3.92,ger,512,5,0,,,,
30415,Tempest in Eden,Sandra Brown,3.48,eng,229,1560,57,,,,
30417,The Killing of Monday Brown,Sandra West Prowell,3.45,eng,320,92,11,,,,
30423,Un nuevo amanecer,Sandra Brown/Delia Mateovich,3.98,spa,560,3,1,,,,
30429,Fanta C (Loveswept   #217),Sandra Brown,3.62,eng,192,12,1,,,,
30432,Anhelos ocultos,Laura  Jordan/Sandra Brown/Camino Estañ Requeni,3.94,spa,380,32,8,,,,
30446,Schöne Lügen,Rachel Ryan/Sandra Brown,3.6,ger,255,13,1,,,,
30458,Yesterday  I Cried,Iyanla Vanzant,4.23,en-US,304,2311,151,,,,
30474,The Communist Manifesto,Karl Marx/Friedrich Engels/Gareth Stedman Jones,3.55,eng,288,75488,2716,,,,
30475,The Communist Manifesto and Other Revolutionary Writings: Marx  Marat  Paine  Mao  Gandhi  and Others,Bob Blaisdell/Karl Marx/Jean-Paul Marat/Tom Paine/Mao Zedong/Mahatma Gandhi,3.85,eng,284,311,18,,,,
30476,The Communist Manifesto with Related Documents,Karl Marx/Friedrich Engels/John E. Toews,3.55,en-US,184,97,5,,,,
30477,The Communist Manifesto,Karl Marx/Friedrich Engels/Phil Gasper,3.55,eng,221,138,20,,,,
30480,The Communist Manifesto,Karl Marx/Friedrich Engels,3.55,en-US,88,138,18,,,,
30482,The Communist Manifesto and Other Writings,Karl Marx/Friedrich Engels/Martin Puchner,3.65,eng,224,26,0,,,,
30488,The Communist Manifesto,Karl Marx/Friedrich Engels/Samuel Moore,3.55,eng,48,733,55,,,,
30491,The Communist Manifesto (Great Ideas),Karl Marx/Gareth Stedman Jones/Friedrich Engels,3.55,en-US,128,251,13,,,,
30510,Paula Spencer,Roddy Doyle,3.78,en-US,281,1956,186,,,,
30512,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,eng,307,17042,586,,,,
30515,Introducing Sartre (Introducing... S.),Philip Thody/Howard Read,3.58,eng,176,53,9,,,,
30517,Colonialism and Neocolonialism,Jean-Paul Sartre/Azzedine Haddour,3.79,eng,252,137,11,,,,
30518,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,Hazel Rowley,4.11,eng,432,108,16,,,,
30523,Jean-Paul Sartre: (The Giants of Philosophy),John  Compton/Charlton Heston,3.86,eng,3,57,4,,,,
30528,Observations on the Feeling of the Beautiful and Sublime,Immanuel Kant/John T. Goldthwait,3.64,eng,124,435,24,,,,
30529,A Philosophical Enquiry into the Origin of our Ideas of the Sublime and Beautiful,Edmund Burke/Adam Phillips,3.76,eng,208,1239,54,,,,
30535,American Sublime: Poems,Elizabeth Alexander,3.8,eng,96,196,22,,,,
30536,Beauty and the Contemporary Sublime,Jeremy Gilbert-Rolfe,3.56,eng,180,39,5,,,,
30537,Cigarettes Are Sublime,Richard Klein,3.81,en-US,232,138,18,,,,
30542,The Art of the Ridiculous Sublime: On David Lynch's Lost Highway,Slavoj Žižek/Marek Wieczorek,3.72,eng,56,275,22,,,,
30551,Why Orwell Matters,Christopher Hitchens,3.93,eng,211,2852,188,,,,
30557,Shooting an Elephant,George Orwell,4.12,eng,368,7029,255,,,,
30561,Ape and Essence,Aldous Huxley,3.76,eng,222,3733,197,,,,
30562,Complete Essays 1  1920-25,Aldous Huxley/Robert S. Baker/James Sexton,4.33,en-GB,480,16,2,,,,
30567,The Mottled Lizard,Elspeth Huxley,4.01,eng,334,311,29,,,,
30569,Complete Essays 4  1936-38,Aldous Huxley/Robert S. Baker/James Sexton,4.29,en-US,416,7,2,,,,
30574,Plato in 90 Minutes,Paul Strathern,3.23,eng,89,515,63,,,,
30575,The Atlantis Dialogue,Plato/Aaron Shepard/Benjamin Jowett,3.77,en-GB,46,34,3,,,,
30580,Cancer Ward,Aleksandr Solzhenitsyn/Nicholas Bethell/David Burg,4.21,eng,536,79,10,,,,
30585,Despair,Vladimir Nabokov,3.92,eng,163,197,23,,,,
30586,Cliffs of Despair: A Journey to Suicide's Edge,Tom Hunt,3.73,en-US,256,70,12,,,,
30587,Inconceivable: A Woman's Triumph Over Despair and Statistics,Julia Indichova/Christiane Northrup,3.83,eng,224,170,25,,,,
30590,Diary of a Man in Despair,Friedrich Reck-Malleczewen/Paul Rubens/Richard J. Evans,4.24,eng,264,34,5,,,,
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin  Gilbert,4.25,eng,1438,19,1,,,,
30593,Pnin,Vladimir Nabokov/David Lodge,3.9,eng,143,13925,848,,,,
30597,The Hunchback of Notre-Dame,Victor Hugo/Walter J. Cobb,4,eng,510,140529,2558,,,,
30598,The Hunchback of Notre-Dame,Victor Hugo/Catherine Liu/Elizabeth McCracken,4,en-US,534,140,22,,,,
30602,The Art of the Hunchback of Notre Dame,Stephen Rebello/Walt Disney Company,4.44,eng,192,7,1,,,,
30606,Art and Culture: Critical Essays,Clement Greenberg/Janice Horne,3.9,eng,288,472,15,,,,
30616,Readings for Meditation and Reflection,C.S. Lewis/Walter Hooper,4.32,eng,176,272,27,,,,
30621,C.S. Lewis and the Catholic Church,Joseph Pearce,3.88,eng,175,165,17,,,,
30622,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,C.S. Lewis/Walter Hooper,4.36,eng,1072,121,21,,,,
30626,Letters to Children,C.S. Lewis/Lyle Wesley Dorsett/Marjorie Lamp Mead/Douglas Gresham,4.19,eng,128,1634,134,,,,
30629,Cartas del diablo a su sobrino,C.S. Lewis/Miguel Marias,4.22,spa,144,409,54,,,,
30633,The Four Loves,C.S. Lewis,4.14,en-US,170,34681,1084,,,,
30634,What Christians Believe,C.S. Lewis,4.24,en-US,98,566,73,,,,
30635,C. S. Lewis: Life  Works  and Legacy,Bruce L. Edwards/Diana Pavlac Glyer,4.43,eng,1416,6,0,,,,
